date;VVD;VVD.low;VVD.high;PVV;PVV.low;PVV.high;CDA;CDA.low;CDA.high;D66;D66.low;D66.high;GL;GL.low;GL.high;SP;SP.low;SP.high;PvdA;PvdA.low;PvdA.high;CU;CU.low;CU.high;PvdD;PvdD.low;PvdD.high;50PLUS;50PLUS.low;50PLUS.high;SGP;SGP.low;SGP.high;Denk;Denk.low;Denk.high;FvD;FvD.low;FvD.high;PvdT;PvdT.low;PvdT.high
2020-08-09;0.260920009108099;0.250955120137274;0.270523141795813;0.100533440844572;0.0934217043990607;0.108321344870099;0.104858975245328;0.0985566906882512;0.111286022510441;0.0823976900973112;0.0771756302397761;0.0879346668327099;0.0910557206309631;0.0867443631857817;0.0956245498292999;0.0663801498567183;0.0609158344584132;0.0715579933322267;0.0862301758295268;0.0809200963017647;0.0917290748863608;0.043413142853165;0.0404458985120111;0.0463877432755208;0.0322939382395083;0.0295266989199217;0.0347802250423871;0.0122379552967605;0.00883776082452986;0.0157043158909874;0.0234590733447471;0.0222771980521841;0.0245911582255807;0.00876220023903679;0.00603006380620951;0.0117211117681218;0.0723527735443955;0.064704022920381;0.080306248680508;0.00544254665127471;0.00249489516949654;0.00845473549802201
2020-08-10;0.260731018057305;0.250402149841318;0.271192451781638;0.101375920324257;0.0938698169618855;0.109136626867706;0.104478377288057;0.0980692365186077;0.110856719435045;0.0823866327636151;0.0767383600927419;0.0880820713851555;0.0911470583832461;0.0867897204079266;0.095927712721049;0.0664412926288077;0.0608153984887904;0.0717720797338265;0.0861562378642346;0.0805680671310402;0.0917865503518372;0.0434493851034847;0.0403401347191819;0.0464515102384638;0.0322787786543817;0.0295312323758033;0.0347685676569316;0.0123973127848812;0.00835088852428071;0.016441285098946;0.023421772396695;0.0222351693752171;0.0245739831800275;0.00880006675427212;0.00586498189875193;0.0117857505729122;0.0720533413742426;0.0635406344394202;0.0807257407636875;0.00532329040473432;0.00226259577349883;0.00852908110074597
2020-08-11;0.260541550645805;0.250216205569362;0.271010868968129;0.10220778572064;0.0941010049130674;0.11020709579541;0.1041018549642;0.097628263954535;0.110664588680442;0.0823985813755643;0.076537707501444;0.088277530278413;0.0912084385082989;0.086743183620073;0.096169547736703;0.0664882124230568;0.0607192378842446;0.0719856290453525;0.0861313305396347;0.0802265381307471;0.0920408391987866;0.0434755966956301;0.0404618198315979;0.0464715106076492;0.0322724307608789;0.0295241000506888;0.0347739528592705;0.0125862185772008;0.00806935216825123;0.017044689765053;0.0233869991810528;0.0221745225128324;0.0245345680608212;0.00885246392171407;0.00584917790995962;0.0120371546634667;0.0717684677012061;0.0626657091523286;0.0811105042677188;0.00520797881218705;0.00216950407041837;0.00854568143077613
2020-08-12;0.260311323768608;0.249461005830343;0.271387320197945;0.102983010769747;0.0946561807235658;0.111527146453327;0.10380067867228;0.097410833480883;0.110174786645541;0.0823786575600518;0.0763586961141769;0.0884142498257755;0.0912881421423018;0.0865263607866177;0.0962120204394188;0.0665528083766497;0.060654826593512;0.0721413033055157;0.0861071045463719;0.0801082320362823;0.0920639282284142;0.0434759433962243;0.040464332590773;0.0464829986756847;0.0322613333890522;0.0295618741226573;0.0347648993379246;0.0127924085416211;0.00790068524854923;0.0176950346351548;0.0233494095535223;0.0221073342846798;0.0244925060951654;0.00891728199418062;0.00584515333827391;0.0120256157005181;0.0715002662827963;0.0621037103407983;0.0807551663961793;0.00508103555351444;0.00192338245466292;0.00846689508467934
2020-08-13;0.260174269321224;0.248912027584342;0.271273728922754;0.103798176255859;0.0952034360583569;0.112648764506734;0.103428282505896;0.0969008770508263;0.109899680175807;0.0823367355205273;0.0764502355090617;0.0885173102109334;0.0913653939724726;0.0864429340874051;0.0963420997038089;0.0666558809777715;0.0608467412934001;0.072395252460423;0.0860415135083425;0.0800555275173253;0.0920410357083027;0.0434804742275555;0.0403209872424266;0.0464713596254425;0.0322420644494005;0.0295517558983835;0.0347489322545208;0.0129556505643273;0.00792098478950689;0.0180510321072524;0.0233135040747552;0.0220794406212343;0.0244616925557088;0.00897972102972772;0.00580608930684655;0.0121139907449205;0.0712305048133109;0.0611238854548685;0.0808156845845469;0.00495930401448453;0.00178573652611064;0.00853265730445727
2020-08-14;0.260087031617095;0.248523085786458;0.271684255168132;0.104637351343837;0.0958429655632702;0.113635919404885;0.103094655195235;0.0967223775362566;0.109656246363993;0.0823167491439509;0.0760584830707355;0.0888473136531527;0.09145611680816;0.0863426509405318;0.0966707555811443;0.0667239976546425;0.0608782769665201;0.0726184563928749;0.0859992055865615;0.0798717956096379;0.0919880200707407;0.0435041028599988;0.0403920916759556;0.0464882268790611;0.0322349430715025;0.0295037588298891;0.0347780951493266;0.0131460838942155;0.00772190684855168;0.0185124590989643;0.0232801696031396;0.0220363086673698;0.0244434224614955;0.00903265061291342;0.00585835693061352;0.0122471113257767;0.0709020962954202;0.0605818068018027;0.0807026816495951;0.0048454769463268;0.00152179825942753;0.00848731190528087
2020-08-15;0.25993528211411;0.248124063455206;0.271995184882597;0.105480966915693;0.0966692182236086;0.114619440659314;0.102769923102796;0.0964553034534592;0.109533854347405;0.0822879980339558;0.0757220494036153;0.0887045570631805;0.0915409918965817;0.0865371223051923;0.0967687637513391;0.0667969903258522;0.0608893619968006;0.0728650611727094;0.0859558905191484;0.0798147134932697;0.092055115668782;0.0435125524600746;0.0404502834320447;0.0464575103167952;0.0322148147827925;0.0294509388975394;0.0348349155913812;0.0133125661509213;0.00757027004531641;0.0188779312008132;0.0232491824299029;0.0219307668819512;0.0243768804175296;0.0091061094378021;0.00586023801585508;0.0122764846083567;0.07059010169352;0.0600292740618348;0.0809359916954226;0.00472156939024014;0.00127489484865369;0.00842346060372086
2020-08-16;0.25980782759203;0.248167983910692;0.272275302188367;0.106289966347558;0.0975890667496935;0.115583699121752;0.102420848405645;0.0961869971117872;0.109144479494572;0.0822546888084934;0.0757600558212435;0.0888916073712934;0.0916309003871019;0.0864940248126234;0.0967643077778356;0.0668794558519744;0.0611095314043717;0.0730609260118967;0.0859133188425374;0.0795113484324403;0.0919096543333817;0.0435211480928907;0.0404231542857163;0.0465564984639934;0.0321975081035803;0.0293604058968324;0.0348209561303899;0.0134955162008243;0.00776036701225523;0.0190851325620701;0.0232135234176139;0.0218997286050069;0.0243668077850987;0.00915720999201485;0.00587301190688426;0.0124134071754172;0.0702488673507996;0.0597272192298538;0.0806221191623159;0.0045961542900322;0.00127774285363272;0.00818249195122688
2020-08-17;0.259648667327992;0.248183538435345;0.271382829534639;0.107163421904628;0.0978976437135268;0.116438786783329;0.10205152890032;0.0957805554664185;0.108874958571372;0.0822471755515747;0.0757754466901631;0.0890693987059159;0.0916955597783958;0.0864975322613858;0.09707710534752;0.0669361548723885;0.0608266408896502;0.0733930508612514;0.0858527894375339;0.0796467059362892;0.091887354675685;0.0435510529098022;0.0404858246983051;0.046610166106408;0.0321970440559191;0.0294778844276704;0.0348188364548423;0.0136318574421155;0.00776893213367114;0.0195926244396084;0.0231815748385277;0.0218120778628978;0.0243124473743591;0.00919974072690479;0.00578963420519984;0.012467035826507;0.0699911031406597;0.0597405100547096;0.0802246511058373;0.0044781249074753;0.00111695363818727;0.00800008567085702
2020-08-18;0.259468021202517;0.247857727274997;0.271291306374843;0.10805797890594;0.0986731572921468;0.117453566011533;0.101743912907629;0.0953565384913205;0.108387419506912;0.0822126363834201;0.0758121615691418;0.0887339993694641;0.0918138321068636;0.0865941213210726;0.0970270862080485;0.067023365839185;0.0610547791508144;0.0735361913470399;0.0858063041739716;0.0794338959612433;0.0920444496851871;0.0435649051015028;0.040543440966535;0.0465329287292669;0.0321945945955515;0.0294168509596734;0.0347868499267456;0.0137912379482748;0.00780507683345792;0.0198393039129701;0.0231483865668196;0.0217829478389929;0.0242997369801295;0.00927331055077348;0.00585637015308406;0.0125868993733952;0.0697125919849989;0.059482234205739;0.0801205118820625;0.00438229552440445;0.00107333812295352;0.00778895323000727
2020-08-19;0.259322346705418;0.24752811533578;0.271678849932972;0.108948999913496;0.0995823571521664;0.117878838606665;0.101419577053128;0.0952890806066749;0.10797643730861;0.0821552244107033;0.0755718089015447;0.0885988158203407;0.0919058807356617;0.0867346475561771;0.0971224546252526;0.0670892414192275;0.0612777692466429;0.0733449022574761;0.0857731955158696;0.0794467511045739;0.0918287292119305;0.0435814672540606;0.0405674390573465;0.0465397581072599;0.0321773671153195;0.0293719464143767;0.0347343293094078;0.0139813521447679;0.00806456867970504;0.0198559594514734;0.0231147339458211;0.0217283042882928;0.0242772684516784;0.00933161838148583;0.00587503282058138;0.0125687986195227;0.0693710473514833;0.0591710493005247;0.0795222911021797;0.0042628577325002;0.00110348919347188;0.00778138130955592
2020-08-20;0.259148898833281;0.247436227634667;0.271163778930454;0.109744587209589;0.100672715450356;0.119126381358481;0.101089365439508;0.0950780393299112;0.107633720620957;0.0821429274402458;0.075477370722987;0.0885148401945042;0.0919577842875728;0.0868436491812922;0.0971787031999159;0.0671234526388782;0.0611790769799364;0.0733983653190736;0.0857431760136893;0.0796618395318979;0.0919201104151937;0.0436150691320205;0.0405559110132966;0.0465934058784672;0.0321711046860541;0.029415358029069;0.0347362557129355;0.014171219574329;0.00833238005814787;0.0198069202394845;0.0230811475590232;0.0216316926773171;0.0242473099517202;0.00939782482393012;0.00588244758984664;0.0127706298329929;0.069114202072091;0.0588655209383805;0.0797329342021758;0.00414831756493089;0.0009322643885401;0.00750669252847222
2020-08-21;0.258967479261583;0.246999726452878;0.270555443079243;0.11054681001217;0.101372553973714;0.119853463128941;0.100729127448472;0.0947220981847565;0.107220492057349;0.0820929873122604;0.0755201317295653;0.0886468031571243;0.0920558944104152;0.0869721495567655;0.09720930970673;0.0671972164036026;0.0612419760021659;0.0735395490164499;0.0856903042415961;0.0796294654822902;0.0920341587366366;0.0436155296908971;0.0405128132510241;0.0466519194724385;0.0321695666443174;0.0294324216258439;0.0347503120725895;0.0143511109163349;0.00849735548292047;0.0199143680761738;0.023050776491596;0.0216848709376376;0.0242091362941594;0.00947075095088271;0.00591635087655661;0.0127579060939336;0.0688481172348675;0.0588595023110687;0.0790987808299752;0.00401705424338062;0.000912288316854018;0.00752951617848293
2020-08-22;0.258812264214082;0.247047455583318;0.270754914805445;0.111406521619847;0.102402301936896;0.120505504052029;0.100374148737213;0.094457497517002;0.106770026897611;0.0820632213073032;0.0756266158425901;0.0884195441181797;0.0921284869211365;0.0871179931684831;0.0973677797707357;0.0672639423598058;0.0614470917073984;0.0733585532254188;0.0856157369345679;0.0795746450181124;0.0918587131794944;0.0436434226636475;0.0406448689531333;0.0466334211313745;0.0321587063595102;0.0294464517989784;0.0346971340136636;0.0145399557303462;0.00900767106476476;0.0199673621766449;0.0230156547243303;0.0216240818841191;0.0241652287120181;0.00953439323551745;0.00601068753709458;0.0128301014790171;0.0685767115823634;0.0586120732888411;0.0784742404476689;0.00387922991453563;0.000849263427745371;0.00721785563397496
2020-08-23;0.258648043365299;0.246880625108234;0.270170941137593;0.112237145493863;0.103401439467739;0.121054644341639;0.0999839932070927;0.093975917483221;0.106371673522645;0.0820466781283512;0.07549296919993;0.0885392381117571;0.092240805877689;0.0872554815054259;0.0971605169928304;0.0673361226074312;0.061473677945576;0.07348521641019;0.0855500032399693;0.0796002243681634;0.0917288505423297;0.0436605685077003;0.0406262307546076;0.046711952997272;0.03213766422779;0.0294348459355751;0.0346717122199741;0.0147051019247781;0.0092973233587536;0.0201197422143207;0.0229821717943138;0.0215599909345516;0.0241505029600757;0.00960300393525317;0.00609621236518736;0.0129563115805092;0.0682576254037236;0.0586646830091185;0.078107865837592;0.0037383992020237;0.000694229653979994;0.00701521719269345
2020-08-24;0.258462782915953;0.247009846381928;0.269911624840456;0.112981292431894;0.10428293038082;0.12193795618264;0.0996806497013267;0.0935882922980011;0.106061305058666;0.082035350457409;0.0758088417257051;0.0882793927800022;0.0923096745378702;0.0873897299697044;0.0971798927964984;0.0674096353394169;0.0617006254189735;0.0734810023893381;0.0855199631186267;0.0795387390958248;0.0917148750055591;0.0436730634663321;0.0407406309129674;0.0467076841853634;0.0321273976545953;0.029363969155229;0.0346857118289418;0.0148593400900406;0.00938719275667403;0.0201810493770226;0.0229479058262241;0.021499975467102;0.0241094228625445;0.0096633948926756;0.00626861953478634;0.0129935313289176;0.0680365131413695;0.0586990983547096;0.0772328168826008;0.00360902616882353;0.000661485224373017;0.00667244805687045
