datum,partij,spend,spend_google_cum,spend_range_min,spend_range_max,spend_range_mid,spend_min_cum,spend_mid_cum,spend_max_cum,count_cum,maximum,minimum,midden,spend_max_tot,spend_min_tot,spend_mid_tot,week,maand
2020-10-19,GroenLinks,0,9250,0,0,0,5050,6783,8515,35,17765,14300,16033,0,0,0,2020-43,2020-10
2020-10-19,PvdA,0,0,0,0,0,850,2583,4315,35,4315,850,2583,0,0,0,2020-43,2020-10
2020-10-19,PvdD,,,0,0,0,500,649,797,3,797,500,649,0,0,0,2020-43,2020-10
2020-10-19,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-19,SP,,,0,0,0,1200,1893,2586,14,2586,1200,1893,0,0,0,2020-43,2020-10
2020-10-19,VVD,0,3350,100,199,150,5601,10106,14611,89,17961,8951,13456,199,100,150,2020-43,2020-10
2020-10-20,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-20,CDA,0,50,0,0,0,8300,9794,11288,12,11338,8350,9844,0,0,0,2020-43,2020-10
2020-10-20,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-43,2020-10
2020-10-20,D66,0,37900,0,0,0,2350,3887,5423,27,43323,40250,41787,0,0,0,2020-43,2020-10
2020-10-20,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-20,FvD,0,0,0,99,50,15851,24031,32211,139,32211,15851,24031,99,0,50,2020-43,2020-10
2020-10-20,GroenLinks,0,9250,0,0,0,5050,6783,8515,35,17765,14300,16033,0,0,0,2020-43,2020-10
2020-10-20,PvdA,0,0,0,99,50,850,2632,4414,36,4414,850,2632,99,0,50,2020-43,2020-10
2020-10-20,PvdD,,,0,0,0,500,649,797,3,797,500,649,0,0,0,2020-43,2020-10
2020-10-20,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-20,SP,,,0,0,0,1200,1893,2586,14,2586,1200,1893,0,0,0,2020-43,2020-10
2020-10-20,VVD,0,3350,0,99,50,5601,10155,14710,90,18060,8951,13505,99,0,50,2020-43,2020-10
2020-10-21,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-21,CDA,0,50,0,0,0,8300,9794,11288,12,11338,8350,9844,0,0,0,2020-43,2020-10
2020-10-21,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-43,2020-10
2020-10-21,D66,0,37900,0,0,0,2350,3887,5423,27,43323,40250,41787,0,0,0,2020-43,2020-10
2020-10-21,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-21,FvD,0,0,0,0,0,15851,24031,32211,139,32211,15851,24031,0,0,0,2020-43,2020-10
2020-10-21,GroenLinks,0,9250,0,0,0,5050,6783,8515,35,17765,14300,16033,0,0,0,2020-43,2020-10
2020-10-21,PvdA,0,0,0,99,50,850,2682,4513,37,4513,850,2682,99,0,50,2020-43,2020-10
2020-10-21,PvdD,,,0,0,0,500,649,797,3,797,500,649,0,0,0,2020-43,2020-10
2020-10-21,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-21,SP,,,0,0,0,1200,1893,2586,14,2586,1200,1893,0,0,0,2020-43,2020-10
2020-10-21,VVD,0,3350,0,0,0,5601,10155,14710,90,18060,8951,13505,0,0,0,2020-43,2020-10
2020-10-22,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-22,CDA,0,50,0,99,50,8300,9844,11387,13,11437,8350,9894,99,0,50,2020-43,2020-10
2020-10-22,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-43,2020-10
2020-10-22,D66,0,37900,0,0,0,2350,3887,5423,27,43323,40250,41787,0,0,0,2020-43,2020-10
2020-10-22,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-22,FvD,0,0,500,599,550,16351,24581,32810,140,32810,16351,24581,599,500,550,2020-43,2020-10
2020-10-22,GroenLinks,0,9250,0,0,0,5050,6783,8515,35,17765,14300,16033,0,0,0,2020-43,2020-10
2020-10-22,PvdA,0,0,0,0,0,850,2682,4513,37,4513,850,2682,0,0,0,2020-43,2020-10
2020-10-22,PvdD,,,0,0,0,500,649,797,3,797,500,649,0,0,0,2020-43,2020-10
2020-10-22,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-22,SP,,,0,0,0,1200,1893,2586,14,2586,1200,1893,0,0,0,2020-43,2020-10
2020-10-22,VVD,0,3350,0,99,50,5601,10205,14809,91,18159,8951,13555,99,0,50,2020-43,2020-10
2020-10-23,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-23,CDA,0,50,0,0,0,8300,9844,11387,13,11437,8350,9894,0,0,0,2020-43,2020-10
2020-10-23,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-43,2020-10
2020-10-23,D66,0,37900,0,0,0,2350,3887,5423,27,43323,40250,41787,0,0,0,2020-43,2020-10
2020-10-23,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-23,FvD,0,0,100,199,150,16451,24730,33009,141,33009,16451,24730,199,100,150,2020-43,2020-10
2020-10-23,GroenLinks,0,9250,150,249,200,5200,6982,8764,36,18014,14450,16232,249,150,200,2020-43,2020-10
2020-10-23,PvdA,0,0,0,0,0,850,2682,4513,37,4513,850,2682,0,0,0,2020-43,2020-10
2020-10-23,PvdD,,,0,99,50,500,698,896,4,896,500,698,99,0,50,2020-43,2020-10
2020-10-23,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-23,SP,,,400,499,450,1600,2343,3085,15,3085,1600,2343,499,400,450,2020-43,2020-10
2020-10-23,VVD,0,3350,0,396,198,5601,10403,15205,95,18555,8951,13753,396,0,198,2020-43,2020-10
2020-10-24,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-24,CDA,0,50,0,0,0,8300,9844,11387,13,11437,8350,9894,0,0,0,2020-43,2020-10
2020-10-24,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-43,2020-10
2020-10-24,D66,0,37900,0,0,0,2350,3887,5423,27,43323,40250,41787,0,0,0,2020-43,2020-10
2020-10-24,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-24,FvD,0,0,0,0,0,16451,24730,33009,141,33009,16451,24730,0,0,0,2020-43,2020-10
2020-10-24,GroenLinks,0,9250,0,0,0,5200,6982,8764,36,18014,14450,16232,0,0,0,2020-43,2020-10
2020-10-24,PvdA,0,0,0,0,0,850,2682,4513,37,4513,850,2682,0,0,0,2020-43,2020-10
2020-10-24,PvdD,,,0,0,0,500,698,896,4,896,500,698,0,0,0,2020-43,2020-10
2020-10-24,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-24,SP,,,0,0,0,1600,2343,3085,15,3085,1600,2343,0,0,0,2020-43,2020-10
2020-10-24,VVD,0,3350,0,0,0,5601,10403,15205,95,18555,8951,13753,0,0,0,2020-43,2020-10
2020-10-25,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-25,CDA,300,350,0,0,0,8300,9844,11387,13,11737,8650,10194,300,300,300,2020-43,2020-10
2020-10-25,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-43,2020-10
2020-10-25,D66,1500,39400,0,0,0,2350,3887,5423,27,44823,41750,43287,1500,1500,1500,2020-43,2020-10
2020-10-25,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-25,FvD,0,0,0,0,0,16451,24730,33009,141,33009,16451,24730,0,0,0,2020-43,2020-10
2020-10-25,GroenLinks,700,9950,0,0,0,5200,6982,8764,36,18714,15150,16932,700,700,700,2020-43,2020-10
2020-10-25,PvdA,0,0,0,0,0,850,2682,4513,37,4513,850,2682,0,0,0,2020-43,2020-10
2020-10-25,PvdD,,,0,0,0,500,698,896,4,896,500,698,0,0,0,2020-43,2020-10
2020-10-25,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-43,2020-10
2020-10-25,SP,,,0,0,0,1600,2343,3085,15,3085,1600,2343,0,0,0,2020-43,2020-10
2020-10-25,VVD,1200,4550,0,0,0,5601,10403,15205,95,19755,10151,14953,1200,1200,1200,2020-43,2020-10
2020-10-26,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-26,CDA,0,350,0,0,0,8300,9844,11387,13,11737,8650,10194,0,0,0,2020-44,2020-10
2020-10-26,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-44,2020-10
2020-10-26,D66,0,39400,0,0,0,2350,3887,5423,27,44823,41750,43287,0,0,0,2020-44,2020-10
2020-10-26,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-26,FvD,0,0,0,99,50,16451,24780,33108,142,33108,16451,24780,99,0,50,2020-44,2020-10
2020-10-26,GroenLinks,0,9950,150,249,200,5350,7182,9013,37,18963,15300,17132,249,150,200,2020-44,2020-10
2020-10-26,PvdA,0,0,0,0,0,850,2682,4513,37,4513,850,2682,0,0,0,2020-44,2020-10
2020-10-26,PvdD,,,0,0,0,500,698,896,4,896,500,698,0,0,0,2020-44,2020-10
2020-10-26,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-26,SP,,,0,0,0,1600,2343,3085,15,3085,1600,2343,0,0,0,2020-44,2020-10
2020-10-26,VVD,0,4550,0,0,0,5601,10403,15205,95,19755,10151,14953,0,0,0,2020-44,2020-10
2020-10-27,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-27,CDA,0,350,2100,2995,2548,10400,12391,14382,18,14732,10750,12741,2995,2100,2548,2020-44,2020-10
2020-10-27,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-44,2020-10
2020-10-27,D66,0,39400,0,0,0,2350,3887,5423,27,44823,41750,43287,0,0,0,2020-44,2020-10
2020-10-27,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-27,FvD,0,0,300,498,399,16751,25179,33606,144,33606,16751,25179,498,300,399,2020-44,2020-10
2020-10-27,GroenLinks,0,9950,200,398,299,5550,7481,9411,39,19361,15500,17431,398,200,299,2020-44,2020-10
2020-10-27,PvdA,0,0,0,99,50,850,2731,4612,38,4612,850,2731,99,0,50,2020-44,2020-10
2020-10-27,PvdD,,,0,0,0,500,698,896,4,896,500,698,0,0,0,2020-44,2020-10
2020-10-27,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-27,SP,,,0,99,50,1600,2392,3184,16,3184,1600,2392,99,0,50,2020-44,2020-10
2020-10-27,VVD,0,4550,100,595,348,5701,10750,15800,100,20350,10251,15300,595,100,348,2020-44,2020-10
2020-10-28,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-28,CDA,0,350,0,0,0,10400,12391,14382,18,14732,10750,12741,0,0,0,2020-44,2020-10
2020-10-28,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-44,2020-10
2020-10-28,D66,0,39400,0,0,0,2350,3887,5423,27,44823,41750,43287,0,0,0,2020-44,2020-10
2020-10-28,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-28,FvD,0,0,0,99,50,16751,25228,33705,145,33705,16751,25228,99,0,50,2020-44,2020-10
2020-10-28,GroenLinks,0,9950,0,297,149,5550,7629,9708,42,19658,15500,17579,297,0,149,2020-44,2020-10
2020-10-28,PvdA,0,0,0,0,0,850,2731,4612,38,4612,850,2731,0,0,0,2020-44,2020-10
2020-10-28,PvdD,,,0,99,50,500,748,995,5,995,500,748,99,0,50,2020-44,2020-10
2020-10-28,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-28,SP,,,1100,1397,1248,2700,3641,4581,19,4581,2700,3641,1397,1100,1248,2020-44,2020-10
2020-10-28,VVD,0,4550,0,0,0,5701,10750,15800,100,20350,10251,15300,0,0,0,2020-44,2020-10
2020-10-29,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-29,CDA,0,350,0,0,0,10400,12391,14382,18,14732,10750,12741,0,0,0,2020-44,2020-10
2020-10-29,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-44,2020-10
2020-10-29,D66,0,39400,0,0,0,2350,3887,5423,27,44823,41750,43287,0,0,0,2020-44,2020-10
2020-10-29,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-29,FvD,0,0,1300,1997,1649,18051,26877,35702,148,35702,18051,26877,1997,1300,1649,2020-44,2020-10
2020-10-29,GroenLinks,0,9950,400,895,648,5950,8277,10603,47,20553,15900,18227,895,400,648,2020-44,2020-10
2020-10-29,PvdA,0,0,0,0,0,850,2731,4612,38,4612,850,2731,0,0,0,2020-44,2020-10
2020-10-29,PvdD,,,0,198,99,500,847,1193,7,1193,500,847,198,0,99,2020-44,2020-10
2020-10-29,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-29,SP,,,0,0,0,2700,3641,4581,19,4581,2700,3641,0,0,0,2020-44,2020-10
2020-10-29,VVD,0,4550,0,0,0,5701,10750,15800,100,20350,10251,15300,0,0,0,2020-44,2020-10
2020-10-30,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-30,CDA,0,350,100,199,150,10500,12541,14581,19,14931,10850,12891,199,100,150,2020-44,2020-10
2020-10-30,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-44,2020-10
2020-10-30,D66,0,39400,0,0,0,2350,3887,5423,27,44823,41750,43287,0,0,0,2020-44,2020-10
2020-10-30,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-30,FvD,0,0,100,298,199,18151,27076,36000,150,36000,18151,27076,298,100,199,2020-44,2020-10
2020-10-30,GroenLinks,0,9950,0,0,0,5950,8277,10603,47,20553,15900,18227,0,0,0,2020-44,2020-10
2020-10-30,PvdA,0,0,0,0,0,850,2731,4612,38,4612,850,2731,0,0,0,2020-44,2020-10
2020-10-30,PvdD,,,0,0,0,500,847,1193,7,1193,500,847,0,0,0,2020-44,2020-10
2020-10-30,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-30,SP,,,0,198,99,2700,3740,4779,21,4779,2700,3740,198,0,99,2020-44,2020-10
2020-10-30,VVD,0,4550,200,398,299,5901,11049,16198,102,20748,10451,15599,398,200,299,2020-44,2020-10
2020-10-31,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-31,CDA,0,350,0,0,0,10500,12541,14581,19,14931,10850,12891,0,0,0,2020-44,2020-10
2020-10-31,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-44,2020-10
2020-10-31,D66,0,39400,0,0,0,2350,3887,5423,27,44823,41750,43287,0,0,0,2020-44,2020-10
2020-10-31,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-31,FvD,0,0,0,0,0,18151,27076,36000,150,36000,18151,27076,0,0,0,2020-44,2020-10
2020-10-31,GroenLinks,0,9950,200,299,250,6150,8526,10902,48,20852,16100,18476,299,200,250,2020-44,2020-10
2020-10-31,PvdA,0,0,0,99,50,850,2781,4711,39,4711,850,2781,99,0,50,2020-44,2020-10
2020-10-31,PvdD,,,0,0,0,500,847,1193,7,1193,500,847,0,0,0,2020-44,2020-10
2020-10-31,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-10
2020-10-31,SP,,,0,99,50,2700,3789,4878,22,4878,2700,3789,99,0,50,2020-44,2020-10
2020-10-31,VVD,0,4550,200,299,250,6101,11299,16497,103,21047,10651,15849,299,200,250,2020-44,2020-10
2020-11-01,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-11
2020-11-01,CDA,150,500,0,0,0,10500,12541,14581,19,15081,11000,13041,150,150,150,2020-44,2020-11
2020-11-01,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-44,2020-11
2020-11-01,D66,1250,40650,0,0,0,2350,3887,5423,27,46073,43000,44537,1250,1250,1250,2020-44,2020-11
2020-11-01,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-11
2020-11-01,FvD,0,0,6500,8294,7397,24651,34473,44294,156,44294,24651,34473,8294,6500,7397,2020-44,2020-11
2020-11-01,GroenLinks,950,10900,0,0,0,6150,8526,10902,48,21802,17050,19426,950,950,950,2020-44,2020-11
2020-11-01,PvdA,0,0,0,99,50,850,2830,4810,40,4810,850,2830,99,0,50,2020-44,2020-11
2020-11-01,PvdD,,,0,0,0,500,847,1193,7,1193,500,847,0,0,0,2020-44,2020-11
2020-11-01,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-44,2020-11
2020-11-01,SP,,,0,0,0,2700,3789,4878,22,4878,2700,3789,0,0,0,2020-44,2020-11
2020-11-01,VVD,1050,5600,0,0,0,6101,11299,16497,103,22097,11701,16899,1050,1050,1050,2020-44,2020-11
2020-11-02,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-02,CDA,0,500,0,0,0,10500,12541,14581,19,15081,11000,13041,0,0,0,2020-45,2020-11
2020-11-02,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-45,2020-11
2020-11-02,D66,0,40650,0,0,0,2350,3887,5423,27,46073,43000,44537,0,0,0,2020-45,2020-11
2020-11-02,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-02,FvD,0,0,2700,4585,3643,27351,38115,48879,171,48879,27351,38115,4585,2700,3643,2020-45,2020-11
2020-11-02,GroenLinks,0,10900,0,0,0,6150,8526,10902,48,21802,17050,19426,0,0,0,2020-45,2020-11
2020-11-02,PvdA,0,0,0,99,50,850,2880,4909,41,4909,850,2880,99,0,50,2020-45,2020-11
2020-11-02,PvdD,,,0,0,0,500,847,1193,7,1193,500,847,0,0,0,2020-45,2020-11
2020-11-02,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-02,SP,,,0,99,50,2700,3839,4977,23,4977,2700,3839,99,0,50,2020-45,2020-11
2020-11-02,VVD,0,5600,0,0,0,6101,11299,16497,103,22097,11701,16899,0,0,0,2020-45,2020-11
2020-11-03,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-03,CDA,0,500,2000,2499,2250,12500,14790,17080,20,17580,13000,15290,2499,2000,2250,2020-45,2020-11
2020-11-03,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-45,2020-11
2020-11-03,D66,0,40650,1000,1499,1250,3350,5136,6922,28,47572,44000,45786,1499,1000,1250,2020-45,2020-11
2020-11-03,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-03,FvD,0,0,0,0,0,27351,38115,48879,171,48879,27351,38115,0,0,0,2020-45,2020-11
2020-11-03,GroenLinks,0,10900,0,0,0,6150,8526,10902,48,21802,17050,19426,0,0,0,2020-45,2020-11
2020-11-03,PvdA,0,0,300,894,597,1150,3477,5803,47,5803,1150,3477,894,300,597,2020-45,2020-11
2020-11-03,PvdD,,,0,0,0,500,847,1193,7,1193,500,847,0,0,0,2020-45,2020-11
2020-11-03,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-03,SP,,,0,0,0,2700,3839,4977,23,4977,2700,3839,0,0,0,2020-45,2020-11
2020-11-03,VVD,0,5600,0,495,248,6101,11546,16992,108,22592,11701,17146,495,0,248,2020-45,2020-11
2020-11-04,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-04,CDA,0,500,200,299,250,12700,15040,17379,21,17879,13200,15540,299,200,250,2020-45,2020-11
2020-11-04,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-45,2020-11
2020-11-04,D66,0,40650,0,0,0,3350,5136,6922,28,47572,44000,45786,0,0,0,2020-45,2020-11
2020-11-04,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-04,FvD,0,0,0,0,0,27351,38115,48879,171,48879,27351,38115,0,0,0,2020-45,2020-11
2020-11-04,GroenLinks,0,10900,0,99,50,6150,8576,11001,49,21901,17050,19476,99,0,50,2020-45,2020-11
2020-11-04,PvdA,0,0,0,198,99,1150,3576,6001,49,6001,1150,3576,198,0,99,2020-45,2020-11
2020-11-04,PvdD,,,0,0,0,500,847,1193,7,1193,500,847,0,0,0,2020-45,2020-11
2020-11-04,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-04,SP,,,0,0,0,2700,3839,4977,23,4977,2700,3839,0,0,0,2020-45,2020-11
2020-11-04,VVD,0,5600,0,792,396,6101,11942,17784,116,23384,11701,17542,792,0,396,2020-45,2020-11
2020-11-05,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-05,CDA,0,500,0,0,0,12700,15040,17379,21,17879,13200,15540,0,0,0,2020-45,2020-11
2020-11-05,ChristenUnie,,,0,0,0,1000,1495,1990,10,1990,1000,1495,0,0,0,2020-45,2020-11
2020-11-05,D66,0,40650,550,1045,798,3900,5934,7967,33,48617,44550,46584,1045,550,798,2020-45,2020-11
2020-11-05,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-05,FvD,0,0,0,297,149,27351,38264,49176,174,49176,27351,38264,297,0,149,2020-45,2020-11
2020-11-05,GroenLinks,0,10900,0,0,0,6150,8576,11001,49,21901,17050,19476,0,0,0,2020-45,2020-11
2020-11-05,PvdA,0,0,0,99,50,1150,3625,6100,50,6100,1150,3625,99,0,50,2020-45,2020-11
2020-11-05,PvdD,,,300,399,350,800,1196,1592,8,1592,800,1196,399,300,350,2020-45,2020-11
2020-11-05,SGP,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-05,SP,,,0,0,0,2700,3839,4977,23,4977,2700,3839,0,0,0,2020-45,2020-11
2020-11-05,VVD,0,5600,0,0,0,6101,11942,17784,116,23384,11701,17542,0,0,0,2020-45,2020-11
2020-11-06,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-06,CDA,0,500,0,0,0,12700,15040,17379,21,17879,13200,15540,0,0,0,2020-45,2020-11
2020-11-06,ChristenUnie,,,0,99,50,1000,1545,2089,11,2089,1000,1545,99,0,50,2020-45,2020-11
2020-11-06,D66,0,40650,0,0,0,3900,5934,7967,33,48617,44550,46584,0,0,0,2020-45,2020-11
2020-11-06,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-06,FvD,0,0,1500,2098,1799,28851,40063,51274,176,51274,28851,40063,2098,1500,1799,2020-45,2020-11
2020-11-06,GroenLinks,0,10900,0,0,0,6150,8576,11001,49,21901,17050,19476,0,0,0,2020-45,2020-11
2020-11-06,PvdA,0,0,0,693,347,1150,3972,6793,57,6793,1150,3972,693,0,347,2020-45,2020-11
2020-11-06,PvdD,,,0,0,0,800,1196,1592,8,1592,800,1196,0,0,0,2020-45,2020-11
2020-11-06,SGP,,,100,199,150,100,150,199,1,199,100,150,199,100,150,2020-45,2020-11
2020-11-06,SP,,,0,0,0,2700,3839,4977,23,4977,2700,3839,0,0,0,2020-45,2020-11
2020-11-06,VVD,0,5600,900,2783,1842,7001,13784,20567,133,26167,12601,19384,2783,900,1842,2020-45,2020-11
2020-11-07,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-07,CDA,0,500,0,0,0,12700,15040,17379,21,17879,13200,15540,0,0,0,2020-45,2020-11
2020-11-07,ChristenUnie,,,0,0,0,1000,1545,2089,11,2089,1000,1545,0,0,0,2020-45,2020-11
2020-11-07,D66,0,40650,0,0,0,3900,5934,7967,33,48617,44550,46584,0,0,0,2020-45,2020-11
2020-11-07,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-07,FvD,0,0,0,0,0,28851,40063,51274,176,51274,28851,40063,0,0,0,2020-45,2020-11
2020-11-07,GroenLinks,0,10900,0,0,0,6150,8576,11001,49,21901,17050,19476,0,0,0,2020-45,2020-11
2020-11-07,PvdA,0,0,0,594,297,1151,4269,7387,63,7387,1151,4269,594,0,297,2020-45,2020-11
2020-11-07,PvdD,,,0,0,0,800,1196,1592,8,1592,800,1196,0,0,0,2020-45,2020-11
2020-11-07,SGP,,,0,0,0,100,150,199,1,199,100,150,0,0,0,2020-45,2020-11
2020-11-07,SP,,,0,0,0,2700,3839,4977,23,4977,2700,3839,0,0,0,2020-45,2020-11
2020-11-07,VVD,0,5600,0,297,149,7001,13933,20864,136,26464,12601,19533,297,0,149,2020-45,2020-11
2020-11-08,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-08,CDA,150,650,0,0,0,12700,15040,17379,21,18029,13350,15690,150,150,150,2020-45,2020-11
2020-11-08,ChristenUnie,,,0,0,0,1000,1545,2089,11,2089,1000,1545,0,0,0,2020-45,2020-11
2020-11-08,D66,1150,41800,0,0,0,3900,5934,7967,33,49767,45700,47734,1150,1150,1150,2020-45,2020-11
2020-11-08,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-45,2020-11
2020-11-08,FvD,0,0,0,0,0,28851,40063,51274,176,51274,28851,40063,0,0,0,2020-45,2020-11
2020-11-08,GroenLinks,700,11600,0,0,0,6150,8576,11001,49,22601,17750,20176,700,700,700,2020-45,2020-11
2020-11-08,PvdA,0,0,100,496,298,1251,4567,7883,67,7883,1251,4567,496,100,298,2020-45,2020-11
2020-11-08,PvdD,,,0,0,0,800,1196,1592,8,1592,800,1196,0,0,0,2020-45,2020-11
2020-11-08,SGP,,,0,0,0,100,150,199,1,199,100,150,0,0,0,2020-45,2020-11
2020-11-08,SP,,,0,0,0,2700,3839,4977,23,4977,2700,3839,0,0,0,2020-45,2020-11
2020-11-08,VVD,800,6400,0,99,50,7001,13982,20963,137,27363,13401,20382,899,800,850,2020-45,2020-11
2020-11-09,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-09,CDA,0,650,0,0,0,12700,15040,17379,21,18029,13350,15690,0,0,0,2020-46,2020-11
2020-11-09,ChristenUnie,,,0,0,0,1000,1545,2089,11,2089,1000,1545,0,0,0,2020-46,2020-11
2020-11-09,D66,0,41800,0,0,0,3900,5934,7967,33,49767,45700,47734,0,0,0,2020-46,2020-11
2020-11-09,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
